index,Order ID,Date,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-country,B2B
105240,402-3508113-7279534,06-17-22,Western Dress,L,1,INR,735.0,PUDUCHERRY,PUDUCHERRY,IN,False
105246,408-1037349-4396330,06-17-22,Western Dress,M,1,INR,908.0,CHENNAI,TAMIL NADU,IN,False
105248,405-0398876-8621134,06-17-22,Set,3XL,1,INR,988.0,JANGAREDDIGUDEM,ANDHRA PRADESH,IN,False
105249,404-8092125-9209157,06-17-22,Set,M,1,INR,599.0,SANTRAMPUR,Gujarat,IN,False
105252,406-4926838-6514730,06-17-22,Set,3XL,1,INR,429.0,VISAKHAPATNAM,ANDHRA PRADESH,IN,False
105257,408-0179603-1096377,06-17-22,kurta,3XL,1,INR,0.0,GOALPARA,ASSAM,IN,False
105258,404-3276642-5497917,06-17-22,Bottom,3XL,1,INR,301.0,ROHA ASHTAMI,MAHARASHTRA,IN,False
105260,404-5148831-4142761,06-17-22,Bottom,3XL,1,INR,301.0,ROHA ASHTAMI,MAHARASHTRA,IN,False
105263,408-3570287-4822754,06-17-22,Set,XS,1,INR,763.0,CHENNAI,TAMIL NADU,IN,False
105269,402-5337799-6364363,06-17-22,kurta,XXL,1,INR,383.0,KALLIASSERI,KERALA,IN,False
105272,403-1617773-3672361,06-17-22,Set,S,1,INR,967.0,BENGALURU,KARNATAKA,IN,False
105276,402-9081308-2406715,06-17-22,Set,XL,1,INR,1149.0,HYDERABAD,TELANGANA,IN,False
105277,171-0797692-9926759,06-17-22,Set,S,1,INR,999.0,NEW DELHI,DELHI,IN,False
105278,402-7232067-0554749,06-17-22,kurta,XXL,1,INR,292.0,AURANGABAD,MAHARASHTRA,IN,False
105279,407-8288372-5975534,06-17-22,Set,3XL,1,INR,633.0,HUGLI CHINSURAH,WEST BENGAL,IN,False
105282,406-2945786-3911539,06-17-22,Set,XXL,1,INR,464.0,CHENNAI,TAMIL NADU,IN,False
105283,407-3022422-7715556,06-17-22,Set,M,1,INR,650.0,GUWAHATI,ASSAM,IN,False
105284,405-8451829-1493156,06-17-22,kurta,M,1,INR,607.0,VISAKHAPATNAM,ANDHRA PRADESH,IN,False
105288,402-3685927-7791551,06-17-22,Western Dress,L,1,INR,725.0,KOSAMBA,Gujarat,IN,False
105290,404-2425231-5593931,06-17-22,Top,XS,1,INR,568.0,PATNA,BIHAR,IN,False
105291,405-8345916-1887505,06-17-22,Western Dress,XXL,1,INR,771.0,REWA,MADHYA PRADESH,IN,False
105292,405-5277450-2242708,06-17-22,Set,XXL,1,INR,680.0,DARJEELING,WEST BENGAL,IN,False
105297,405-5824219-2630760,06-17-22,Western Dress,S,1,INR,599.0,MUMBAI,MAHARASHTRA,IN,False
105299,406-2098858-7487558,06-17-22,Set,S,1,INR,1163.0,KOLHAPUR,MAHARASHTRA,IN,False
105302,405-3019043-3190750,06-17-22,kurta,XXL,1,INR,635.0,JAIPUR,RAJASTHAN,IN,False
105307,402-0918705-2597106,06-17-22,Set,3XL,1,INR,529.0,GUWAHATI,ASSAM,IN,False
105308,408-5996346-9542720,06-17-22,kurta,L,1,INR,569.0,BILASPUR,CHHATTISGARH,IN,False
105309,408-6116274-1381158,06-17-22,Set,M,1,INR,599.0,Chennai,TAMIL NADU,IN,False
105312,405-8367599-1850716,06-17-22,kurta,M,1,INR,325.0,PIMPRI CHINCHWAD,MAHARASHTRA,IN,False
105313,406-0613701-8604326,06-17-22,Set,L,1,INR,1122.0,MUMBAI,MAHARASHTRA,IN,False
105314,406-9296586-3112309,06-17-22,Set,S,1,INR,537.0,NOIDA,UTTAR PRADESH,IN,False
105316,405-6823330-9433959,06-17-22,Set,XL,1,INR,595.0,AHMEDABAD,Gujarat,IN,False
105323,402-0717329-3628366,06-17-22,Set,L,1,INR,648.0,LUCKNOW,UTTAR PRADESH,IN,False
105326,171-5140407-0823541,06-17-22,Western Dress,M,1,INR,735.0,VARANASI,UTTAR PRADESH,IN,False
105341,404-4864786-2255523,06-17-22,Set,XL,1,INR,967.0,RAJAPALAYAM VIRUDHUNAGAR DISTRICT,TAMIL NADU,IN,False
105343,406-6546752-6548339,06-17-22,Western Dress,XS,1,INR,771.0,AHMADNAGAR,MAHARASHTRA,IN,False
105344,408-6604286-4677921,06-17-22,Top,S,1,INR,908.0,CHENNAI,TAMIL NADU,IN,False
105347,408-5856355-6595503,06-17-22,kurta,XXL,1,INR,301.0,HYDERABAD,TELANGANA,IN,False
105350,407-9335380-7231562,06-17-22,Set,XS,1,INR,999.0,Bangalore,KARNATAKA,IN,False
105367,405-5284346-8431563,06-17-22,Set,S,1,INR,852.0,BADLAPUR,MAHARASHTRA,IN,False
105373,404-7719524-2031541,06-17-22,Western Dress,XXL,1,INR,825.0,Rahara,WEST BENGAL,IN,False
105378,404-3367596-1962761,06-17-22,Set,XXL,1,INR,1149.0,LUCKNOW,UTTAR PRADESH,IN,False
105382,404-1058975-0500353,06-17-22,Top,XL,1,INR,758.0,LAKHIMPUR,ASSAM,IN,False
105384,403-1206600-3070719,06-17-22,kurta,XL,1,INR,292.0,PAKAUR,JHARKHAND,IN,False
105394,403-1275630-1000350,06-17-22,kurta,6XL,1,INR,1043.0,HYDERABAD,TELANGANA,IN,False
105399,171-9872228-2312307,06-17-22,Western Dress,L,1,INR,625.0,BENGALURU,KARNATAKA,IN,False
105405,404-4133036-7934714,06-17-22,Set,XL,1,INR,580.0,THOUBAL,MANIPUR,IN,False
105408,403-7945361-2990721,06-17-22,Set,3XL,1,INR,999.0,VASAI VIRAR,MAHARASHTRA,IN,False
105413,402-3778826-0854764,06-17-22,Western Dress,XS,1,INR,735.0,PALAMANER,ANDHRA PRADESH,IN,False
105417,406-8939031-7157104,06-17-22,kurta,M,1,INR,292.0,KOTTAYAM,KERALA,IN,False
105419,402-0522124-2360350,06-17-22,Set,3XL,1,INR,1149.0,Thrissur,KERALA,IN,False
105424,171-3563186-6985133,06-17-22,Set,M,1,INR,1229.0,HAMIRPUR,UTTAR PRADESH,IN,False
105425,405-7361119-1321112,06-17-22,kurta,XL,1,INR,432.0,HYDERABAD,TELANGANA,IN,False
105431,171-0819260-8655559,06-17-22,kurta,L,1,INR,457.0,SOUTH GOA,GOA,IN,False
105432,171-0819260-8655559,06-17-22,kurta,L,1,INR,325.0,SOUTH GOA,GOA,IN,False
105433,402-5317983-8573168,06-17-22,kurta,M,1,INR,699.0,MUMBAI,MAHARASHTRA,IN,False
105435,405-0259033-1654741,06-17-22,Set,XS,1,INR,702.0,KOKRAJHAR,ASSAM,IN,False
105438,408-1099295-8583531,06-17-22,kurta,XXL,1,INR,380.0,GAYA,BIHAR,IN,False
105439,408-5729132-7869116,06-17-22,Set,M,1,INR,0.0,VASAI VIRAR,MAHARASHTRA,IN,False
105443,404-1797032-7917145,06-17-22,Set,S,1,INR,790.0,SUNAM,PUNJAB,IN,False
105445,171-6420554-1416353,06-17-22,Western Dress,M,1,INR,899.0,NOIDA,UTTAR PRADESH,IN,True
105448,402-8397812-3137163,06-17-22,kurta,XXL,1,INR,518.0,ERNAKULAM,KERALA,IN,False
105449,402-8397812-3137163,06-17-22,kurta,XXL,1,INR,496.0,ERNAKULAM,KERALA,IN,False
105455,402-6102187-2672362,06-17-22,Set,M,1,INR,899.0,BHULEPUR,UTTAR PRADESH,IN,False
105457,403-3697717-2373101,06-17-22,Set,L,1,INR,999.0,HYDERABAD,TELANGANA,IN,False
105458,403-3697717-2373101,06-17-22,Set,L,1,INR,967.0,HYDERABAD,TELANGANA,IN,False
105464,408-1664036-5582704,06-17-22,kurta,L,1,INR,702.0,Rayya,PUNJAB,IN,False
105466,402-6177609-1633139,06-17-22,kurta,L,1,INR,702.0,BENGALURU,KARNATAKA,IN,False
105468,403-2560662-7163544,06-17-22,Western Dress,XL,1,INR,625.0,Mumbai,MAHARASHTRA,IN,False
105469,408-6534157-9659541,06-17-22,Top,3XL,1,INR,625.0,RANCHI,JHARKHAND,IN,False
105471,403-1980913-0591520,06-17-22,Set,L,1,INR,1094.0,MANGALURU,KARNATAKA,IN,False
105472,403-1980913-0591520,06-17-22,Set,L,1,INR,569.0,MANGALURU,KARNATAKA,IN,False
105480,402-4893785-4021112,06-17-22,kurta,XXL,1,INR,435.0,GURUGRAM,HARYANA,IN,False
105489,406-0487602-9726761,06-17-22,Top,XL,1,INR,493.0,DIMAPUR,NAGALAND,IN,False
105491,404-4508703-2288323,06-17-22,Set,M,1,INR,845.0,PANIPAT,HARYANA,IN,False
105508,405-5251451-4943562,06-17-22,Set,XXL,1,INR,1163.0,KANGRA,HIMACHAL PRADESH,IN,False
105526,404-9457432-1581948,06-17-22,Set,L,1,INR,1176.0,PIMPRI CHINCHWAD,MAHARASHTRA,IN,False
105530,402-6399785-8852362,06-17-22,Top,XXL,1,INR,371.0,DIMAPUR,NAGALAND,IN,False
105536,408-8761068-6184357,06-17-22,Western Dress,3XL,1,INR,771.0,HYDERABAD,TELANGANA,IN,False
105538,171-9370870-7890746,06-17-22,kurta,3XL,1,INR,491.0,ODDANCHATRAM,TAMIL NADU,IN,False
105540,171-3377175-6419537,06-17-22,Set,L,1,INR,1399.0,PATNA,BIHAR,IN,False
105541,402-4786007-4872349,06-17-22,Western Dress,S,1,INR,625.0,MUMBAI,MAHARASHTRA,IN,False
105542,402-4786007-4872349,06-17-22,Western Dress,S,1,INR,791.0,MUMBAI,MAHARASHTRA,IN,False
105547,408-1807639-4478749,06-17-22,kurta,XXL,1,INR,385.0,LUCKNOW,UTTAR PRADESH,IN,False
105553,404-5450588-2974730,06-17-22,Set,S,1,INR,967.0,OOTY,TAMIL NADU,IN,False
105555,407-1992059-0270727,06-17-22,kurta,L,1,INR,518.0,MUZHAPPILANGAD,KERALA,IN,False
105564,407-7444282-2113913,06-17-22,Set,M,1,INR,764.0,Pune,MAHARASHTRA,IN,False
105565,407-9379961-1620310,06-17-22,Set,M,1,INR,545.0,NEW DELHI,DELHI,IN,False
105567,406-1663492-7006730,06-17-22,kurta,3XL,2,INR,698.0,BENGALURU,KARNATAKA,IN,False
105569,405-6185895-7775509,06-17-22,kurta,XXL,1,INR,486.0,Srinagar,JAMMU & KASHMIR,IN,False
105570,404-7737314-8349929,06-17-22,Set,L,1,INR,999.0,BENGALURU,KARNATAKA,IN,False
105572,402-4974810-5256352,06-17-22,Set,S,1,INR,1163.0,GHAZIABAD,UTTAR PRADESH,IN,False
105578,171-0251406-5641908,06-17-22,Western Dress,3XL,1,INR,1168.0,SECUNDERABAD,TELANGANA,IN,False
105581,403-5489155-4756322,06-17-22,Set,3XL,1,INR,648.0,HYDERABAD,TELANGANA,IN,False
105584,405-0005420-8148374,06-17-22,Top,S,1,INR,908.0,MOTIHARI,BIHAR,IN,False
105586,403-2703978-3188367,06-17-22,Set,XXL,1,INR,833.0,KOCHI,KERALA,IN,False
105595,404-4341252-3125106,06-17-22,Set,3XL,1,INR,988.0,Delhi,DELHI,IN,False
105598,171-4336083-5154705,06-17-22,Set,XL,1,INR,1176.0,NIMBAHERA,RAJASTHAN,IN,False
105604,405-5178246-5260340,06-17-22,Set,M,1,INR,759.0,BOKARO STEEL CITY,JHARKHAND,IN,False
105606,171-0738192-2691557,06-17-22,Western Dress,S,1,INR,948.0,RAJAHMUNDRY,ANDHRA PRADESH,IN,False
105607,402-1046136-1720368,06-17-22,Set,XXL,1,INR,650.0,CHENNAI,TAMIL NADU,IN,False
105610,407-9225037-2750755,06-17-22,Western Dress,M,1,INR,690.0,GURUGRAM,HARYANA,IN,False
105617,402-1726856-5714748,06-17-22,Set,M,1,INR,899.0,IMPHAL,MANIPUR,IN,False
105624,408-8407550-8953913,06-17-22,kurta,M,1,INR,399.0,Bangalore,KARNATAKA,IN,False
105627,171-0971887-6154765,06-17-22,Set,M,1,INR,999.0,BENGALURU,KARNATAKA,IN,False
105636,406-2174326-0913960,06-17-22,Western Dress,XXL,1,INR,741.0,TADPATRI,ANDHRA PRADESH,IN,False
105639,408-6810795-2269921,06-17-22,kurta,L,1,INR,967.0,DINDORI,MADHYA PRADESH,IN,False
105642,171-2343480-3901117,06-17-22,kurta,XXL,1,INR,435.0,VISNAGAR,Gujarat,IN,False
105649,405-1811623-0365944,06-17-22,kurta,3XL,1,INR,729.0,KAMORTA,ANDAMAN & NICOBAR ,IN,False
105652,406-8539075-3132356,06-17-22,Western Dress,XL,1,INR,791.0,BENGALURU,KARNATAKA,IN,False
105655,405-1004732-0505968,06-17-22,Set,XXL,1,INR,1125.0,CHENNAI,TAMIL NADU,IN,False
105659,407-7921097-0912301,06-17-22,Set,L,1,INR,1473.0,NOIDA,UTTAR PRADESH,IN,False
105665,405-2886795-3517925,06-17-22,Top,M,1,INR,371.0,BENGALURU,KARNATAKA,IN,False
105674,171-0036016-8375546,06-17-22,Set,XXL,1,INR,562.0,JAIPUR,RAJASTHAN,IN,False
105678,408-3399783-1827555,06-17-22,Set,L,1,INR,664.0,MOTIHARI,BIHAR,IN,False
105683,404-5320655-9281169,06-17-22,Western Dress,3XL,1,INR,885.0,LUCKNOW,UTTAR PRADESH,IN,False
105684,404-9736376-7073900,06-17-22,Set,3XL,1,INR,664.0,KOLKATA,WEST BENGAL,IN,False
105685,407-3578149-0542744,06-17-22,kurta,XXL,1,INR,517.0,Asansol,WEST BENGAL,IN,False
105686,402-9806134-4296310,06-17-22,Western Dress,L,1,INR,735.0,KOSAMBA,Gujarat,IN,False
105688,404-7993205-4844300,06-17-22,kurta,3XL,1,INR,349.0,Bengaluru,KARNATAKA,IN,False
105689,404-7993205-4844300,06-17-22,kurta,3XL,1,INR,526.0,Bengaluru,KARNATAKA,IN,False
105691,402-7681541-5326715,06-17-22,kurta,XXL,1,INR,696.0,Chennai,TAMIL NADU,IN,False
105692,406-6683106-3838747,06-17-22,Western Dress,3XL,1,INR,735.0,THRISSUR,KERALA,IN,False
105693,171-3409129-1593962,06-17-22,Western Dress,L,1,INR,899.0,GUNTUR,ANDHRA PRADESH,IN,False
105702,406-6284255-9833969,06-17-22,kurta,XXL,1,INR,301.0,BHADRAVATI,KARNATAKA,IN,False
105704,404-2060888-0820302,06-17-22,kurta,L,1,INR,380.0,MULUR,KARNATAKA,IN,False
105705,408-5958405-3793168,06-17-22,Set,L,1,INR,764.0,MADHURAWADA,ANDHRA PRADESH,IN,False
105716,408-3498298-3462768,06-17-22,Set,S,1,INR,967.0,RAIGARH,CHHATTISGARH,IN,False
105718,408-4999451-2695540,06-17-22,kurta,L,1,INR,484.0,GURUGRAM,HARYANA,IN,False
105719,406-2661694-8611517,06-17-22,Western Dress,XL,1,INR,735.0,CHENGALPATTU,TAMIL NADU,IN,False
105722,403-5965563-9001166,06-17-22,Western Dress,L,1,INR,899.0,THANE,MAHARASHTRA,IN,False
105733,171-6272688-4006743,06-17-22,Set,L,1,INR,764.0,KOLKATA,WEST BENGAL,IN,False
105743,402-6905332-5832323,06-17-22,kurta,XL,1,INR,526.0,BENGALURU,KARNATAKA,IN,False
105744,404-1760510-6496325,06-17-22,Set,M,1,INR,999.0,BARAMATI,MAHARASHTRA,IN,False
105745,402-7490052-1723547,06-17-22,Western Dress,M,1,INR,735.0,Kottayam,KERALA,IN,False
105750,402-6063900-4033956,06-17-22,kurta,3XL,1,INR,599.0,BHUBANESWAR,ODISHA,IN,False
105751,406-0998009-7761143,06-17-22,kurta,M,1,INR,461.0,BENGALURU,KARNATAKA,IN,False
105754,402-9897921-3889169,06-17-22,kurta,S,1,INR,518.0,CHENNAI,TAMIL NADU,IN,False
105755,402-9897921-3889169,06-17-22,kurta,L,1,INR,517.0,CHENNAI,TAMIL NADU,IN,False
105756,402-9897921-3889169,06-17-22,kurta,L,1,INR,471.0,CHENNAI,TAMIL NADU,IN,False
